No,year,month,day,hour,N,Q,A,TRI,OD
5704,2021,8,26,15,26.36,208.00,2309.32,80.00,0.80
5705,2021,8,26,16,26.36,208.00,2309.32,80.00,0.80
5706,2021,8,26,17,26.36,208.00,2309.32,80.00,0.80
5707,2021,8,26,18,26.36,208.00,2309.32,80.00,0.80
5708,2021,8,26,19,26.36,208.00,2309.32,80.00,0.80
5709,2021,8,26,20,26.36,208.00,2309.32,80.00,0.80
5710,2021,8,26,21,26.36,208.00,2309.32,80.00,0.80
5711,2021,8,26,22,26.36,208.00,2309.32,80.00,0.80
5712,2021,8,26,23,26.36,208.00,2309.32,80.00,0.80
5713,2021,8,27,0,26.30,208.00,2302.84,80.00,0.80
5714,2021,8,27,1,26.30,208.00,2271.77,80.00,0.80
5715,2021,8,27,2,26.28,208.00,2215.22,80.00,0.80
5716,2021,8,27,3,26.15,208.00,2143.55,80.00,0.80
5717,2021,8,27,4,25.82,208.00,2067.63,80.00,0.80
5718,2021,8,27,5,25.22,208.00,1992.06,80.00,0.80
5719,2021,8,27,6,24.34,208.00,1918.73,80.00,0.80
5720,2021,8,27,7,23.23,208.00,1840.00,80.00,0.80
5721,2021,8,27,8,21.91,208.00,1707.04,80.00,0.80
5722,2021,8,27,9,20.45,208.00,1469.77,80.00,0.80
5723,2021,8,27,10,18.93,208.00,1315.93,80.00,0.80
5724,2021,8,27,11,17.45,208.00,1221.92,80.00,0.80
5725,2021,8,27,12,16.04,208.00,1155.64,80.00,0.80
5726,2021,8,27,13,14.68,208.00,1107.83,80.00,0.80
5727,2021,8,27,14,13.34,208.00,1061.44,80.00,0.80
5728,2021,8,27,15,12.09,208.00,1028.09,80.00,0.80
5729,2021,8,27,16,11.04,208.00,1010.87,80.00,0.80
5730,2021,8,27,17,10.21,208.00,999.97,80.00,0.80
5731,2021,8,27,18,9.46,208.00,991.57,80.00,0.80
5732,2021,8,27,19,8.49,208.00,984.33,80.00,0.80
5733,2021,8,27,20,6.59,208.00,978.37,80.00,0.80
5734,2021,8,27,21,6.37,208.00,976.32,80.00,0.80
5735,2021,8,27,22,6.04,208.00,975.77,80.00,0.80
5736,2021,8,27,23,6.09,208.00,973.07,80.00,0.80
5737,2021,8,28,0,6.10,208.00,968.16,80.00,0.80
5738,2021,8,28,1,6.03,208.00,959.82,80.00,0.80
5739,2021,8,28,2,6.01,208.00,949.63,80.00,0.80
5740,2021,8,28,3,6.02,208.00,940.12,80.00,0.80
5741,2021,8,28,4,5.99,208.00,930.72,80.00,0.80
5742,2021,8,28,5,5.95,208.00,921.51,80.00,0.80
5743,2021,8,28,6,5.91,208.00,897.30,80.00,0.80
5744,2021,8,28,7,5.86,208.00,873.73,80.00,0.80
5745,2021,8,28,8,5.82,208.00,851.85,80.00,0.80
5746,2021,8,28,9,5.56,208.00,814.83,80.00,0.80
5747,2021,8,28,10,5.46,208.00,793.61,80.00,0.80
5748,2021,8,28,11,5.46,208.00,793.61,80.00,0.80
5749,2021,8,28,12,5.46,208.00,793.61,80.00,0.80
5750,2021,8,28,13,5.45,208.00,793.61,80.00,0.80
5751,2021,8,28,14,5.45,208.00,793.61,80.00,0.80
5752,2021,8,28,15,5.45,208.00,793.61,80.00,0.80
5753,2021,8,28,16,5.44,208.00,793.61,80.00,0.80
5754,2021,8,28,17,5.44,208.00,793.61,80.00,0.80
5755,2021,8,28,18,5.44,208.00,793.61,80.00,0.80
5756,2021,8,28,19,5.43,208.00,793.61,80.00,0.80
5757,2021,8,28,20,5.43,208.00,793.61,80.00,0.80
5758,2021,8,28,21,5.42,208.00,766.76,80.00,0.80
5759,2021,8,28,22,5.42,208.00,766.76,80.00,0.80
5760,2021,8,28,23,5.42,208.00,766.76,80.00,0.80
5761,2021,8,29,0,5.41,208.00,766.76,80.00,0.80
5762,2021,8,29,1,5.41,208.00,766.76,80.00,0.80
5763,2021,8,29,2,5.40,208.00,766.76,80.00,0.80
5764,2021,8,29,3,5.40,208.00,766.76,80.00,0.80
5765,2021,8,29,4,5.39,208.00,766.76,80.00,0.80
5766,2021,8,29,5,5.39,208.00,766.76,80.00,0.80
5767,2021,8,29,6,5.38,208.00,766.76,80.00,0.80
5768,2021,8,29,7,5.38,208.00,766.76,80.00,0.80
5769,2021,8,29,8,5.38,208.00,766.76,80.00,0.80
5770,2021,8,29,9,5.37,208.00,683.70,80.00,0.80
5771,2021,8,29,10,5.37,208.00,683.70,80.00,0.80
5772,2021,8,29,11,5.37,208.00,683.70,80.00,0.80
5773,2021,8,29,12,5.37,208.00,683.70,80.00,0.80
5774,2021,8,29,13,5.36,208.00,683.70,80.00,0.80
5775,2021,8,29,14,5.36,208.00,683.70,80.00,0.80
5776,2021,8,29,15,5.36,208.00,683.70,80.00,0.80
5777,2021,8,29,16,5.36,208.00,683.70,80.00,0.80
5778,2021,8,29,17,5.36,208.00,683.70,80.00,0.80
5779,2021,8,29,18,5.35,208.00,683.70,80.00,0.80
5780,2021,8,29,19,5.35,208.00,683.70,80.00,0.80
5781,2021,8,29,20,5.35,208.00,683.70,80.00,0.80
5782,2021,8,29,21,5.35,208.00,683.70,80.00,0.80
5783,2021,8,29,22,5.35,208.00,683.70,80.00,0.80
5784,2021,8,29,23,5.35,208.00,683.70,80.00,0.80
5785,2021,8,30,0,5.34,208.00,642.93,80.00,0.80
5786,2021,8,30,1,5.34,208.00,642.93,80.00,0.80
5787,2021,8,30,2,5.34,208.00,642.93,80.00,0.80
5788,2021,8,30,3,5.34,208.00,642.93,80.00,0.80
5789,2021,8,30,4,5.34,208.00,642.93,80.00,0.80
5790,2021,8,30,5,5.34,208.00,642.93,80.00,0.80
5791,2021,8,30,6,5.33,208.00,642.93,80.00,0.80
5792,2021,8,30,7,5.33,208.00,642.93,80.00,0.80
5793,2021,8,30,8,5.33,208.00,642.93,80.00,0.80
5794,2021,8,30,9,5.33,208.00,642.93,80.00,0.80
5795,2021,8,30,10,5.33,208.00,642.93,80.00,0.80
5796,2021,8,30,11,5.33,208.00,642.93,80.00,0.80
5797,2021,8,30,12,5.31,208.00,545.18,80.00,0.80
5798,2021,8,30,13,5.31,208.00,545.18,80.00,0.80
5799,2021,8,30,14,5.31,208.00,545.18,80.00,0.80
5800,2021,8,30,15,5.31,208.00,545.18,80.00,0.80
5801,2021,8,30,16,5.31,208.00,545.18,80.00,0.80
5802,2021,8,30,17,5.31,208.00,545.18,80.00,0.80
5803,2021,8,30,18,5.31,208.00,545.18,80.00,0.80
5804,2021,8,30,19,5.31,208.00,545.18,80.00,0.80
5805,2021,8,30,20,5.31,208.00,545.18,80.00,0.80
5806,2021,8,30,21,5.31,208.00,545.18,80.00,0.80
5807,2021,8,30,22,5.31,208.00,545.18,80.00,0.80
5808,2021,8,30,23,5.31,208.00,545.18,80.00,0.80
5809,2021,8,31,0,5.28,208.00,545.18,80.00,0.80
5810,2021,8,31,1,5.28,208.00,545.18,80.00,0.80
5811,2021,8,31,2,5.28,208.00,545.18,80.00,0.80
5812,2021,8,31,3,5.28,208.00,545.18,80.00,0.80
5813,2021,8,31,4,5.28,208.00,545.18,80.00,0.80
5814,2021,8,31,5,5.28,208.00,545.18,80.00,0.80
5815,2021,8,31,6,5.28,208.00,545.18,80.00,0.80
5816,2021,8,31,7,5.28,208.00,545.18,80.00,0.80
5817,2021,8,31,8,5.28,208.00,545.18,80.00,0.80
5818,2021,8,31,9,5.28,208.00,545.18,80.00,0.80
5819,2021,8,31,10,5.28,208.00,545.18,80.00,0.80
5820,2021,8,31,11,5.28,208.00,545.18,80.00,0.80
5821,2021,8,31,12,5.27,208.00,545.18,80.00,0.80
5822,2021,8,31,13,5.27,208.00,545.18,80.00,0.80
5823,2021,8,31,14,5.27,208.00,545.18,80.00,0.80
5824,2021,8,31,15,5.27,208.00,545.18,80.00,0.80
5825,2021,8,31,16,5.27,208.00,545.18,80.00,0.80
5826,2021,8,31,17,5.27,208.00,545.18,80.00,0.80
5827,2021,8,31,18,5.27,208.00,545.18,80.00,0.80
5828,2021,8,31,19,5.27,208.00,545.18,80.00,0.80
5829,2021,8,31,20,5.27,208.00,545.18,80.00,0.80
5830,2021,8,31,21,5.27,208.00,545.18,80.00,0.80
5831,2021,8,31,22,5.27,208.00,545.18,80.00,0.80
5832,2021,8,31,23,5.27,208.00,545.18,80.00,0.80
5833,2021,9,1,0,5.25,208.00,545.18,80.00,0.80
5834,2021,9,1,1,5.25,208.00,545.18,80.00,0.80
5835,2021,9,1,2,5.25,208.00,545.18,80.00,0.80
5836,2021,9,1,3,5.25,208.00,545.18,80.00,0.80
5837,2021,9,1,4,5.25,208.00,545.18,80.00,0.80
5838,2021,9,1,5,5.25,208.00,545.18,80.00,0.80
5839,2021,9,1,6,5.25,208.00,545.18,80.00,0.80
5840,2021,9,1,7,5.25,208.00,545.18,80.00,0.80
5841,2021,9,1,8,5.25,208.00,545.18,80.00,0.80
5842,2021,9,1,9,5.25,208.00,545.18,80.00,0.80
5843,2021,9,1,10,5.25,208.00,545.18,80.00,0.80
5844,2021,9,1,11,5.25,208.00,545.18,80.00,0.80
5845,2021,9,1,12,5.24,208.00,545.18,80.00,0.80
5846,2021,9,1,13,5.24,208.00,545.18,80.00,0.80
5847,2021,9,1,14,5.24,208.00,545.18,80.00,0.80
5848,2021,9,1,15,5.24,208.00,545.18,80.00,0.80
5849,2021,9,1,16,5.24,208.00,545.18,80.00,0.80
5850,2021,9,1,17,5.24,208.00,545.18,80.00,0.80
5851,2021,9,1,18,5.24,208.00,545.18,80.00,0.80
5852,2021,9,1,19,5.24,208.00,545.18,80.00,0.80
5853,2021,9,1,20,5.24,208.00,545.18,80.00,0.80
5854,2021,9,1,21,5.24,208.00,545.18,80.00,0.80
5855,2021,9,1,22,5.24,208.00,545.18,80.00,0.80
5856,2021,9,1,23,5.24,208.00,545.18,80.00,0.80
5857,2021,9,2,0,5.23,208.00,545.18,80.00,0.80
5858,2021,9,2,1,5.23,208.00,545.18,80.00,0.80
5859,2021,9,2,2,5.23,208.00,545.18,80.00,0.80
5860,2021,9,2,3,5.23,208.00,545.18,80.00,0.80
5861,2021,9,2,4,5.23,208.00,545.18,80.00,0.80
5862,2021,9,2,5,5.23,208.00,545.18,80.00,0.80
5863,2021,9,2,6,5.23,208.00,545.18,80.00,0.80
5864,2021,9,2,7,5.23,208.00,545.18,80.00,0.80
5865,2021,9,2,8,5.23,208.00,545.18,80.00,0.80
5866,2021,9,2,9,5.23,208.00,545.18,80.00,0.80
5867,2021,9,2,10,5.23,208.00,545.18,80.00,0.80
5868,2021,9,2,11,5.23,208.00,545.18,80.00,0.80
5869,2021,9,2,12,5.23,208.00,545.18,80.00,0.80
5870,2021,9,2,13,5.23,208.00,545.18,80.00,0.80
5871,2021,9,2,14,5.23,208.00,545.18,80.00,0.80
5872,2021,9,2,15,5.23,208.00,545.18,80.00,0.80
5873,2021,9,2,16,5.23,208.00,545.18,80.00,0.80
5874,2021,9,2,17,5.23,208.00,545.18,80.00,0.80
5875,2021,9,2,18,5.23,208.00,545.18,80.00,0.80
5876,2021,9,2,19,5.23,208.00,545.18,80.00,0.80
5877,2021,9,2,20,5.23,208.00,545.18,80.00,0.80
5878,2021,9,2,21,5.23,208.00,545.18,80.00,0.80
5879,2021,9,2,22,5.23,208.00,545.18,80.00,0.80
5880,2021,9,2,23,5.23,208.00,545.18,80.00,0.80
5881,2021,9,3,0,5.22,208.00,545.18,80.00,0.80
5882,2021,9,3,1,5.22,208.00,545.18,80.00,0.80
5883,2021,9,3,2,5.22,208.00,545.18,80.00,0.80
5884,2021,9,3,3,5.22,208.00,545.18,80.00,0.80
5885,2021,9,3,4,5.22,208.00,545.18,80.00,0.80
5886,2021,9,3,5,5.22,208.00,545.18,80.00,0.80
5887,2021,9,3,6,5.22,208.00,545.18,80.00,0.80
5888,2021,9,3,7,5.22,208.00,545.18,80.00,0.80
5889,2021,9,3,8,5.22,208.00,545.18,80.00,0.80
5890,2021,9,3,9,5.22,208.00,545.18,80.00,0.80
5891,2021,9,3,10,5.22,208.00,545.18,80.00,0.80
5892,2021,9,3,11,5.22,208.00,545.18,80.00,0.80
5893,2021,9,3,12,5.22,208.00,711.58,421.00,0.80
5894,2021,9,3,13,5.15,208.00,554.29,421.00,0.80
5895,2021,9,3,14,4.92,208.00,539.99,421.00,0.80
5896,2021,9,3,15,4.66,208.00,539.29,421.00,0.80
5897,2021,9,3,16,4.49,208.00,540.54,421.00,0.80
5898,2021,9,3,17,4.37,208.00,541.91,421.00,0.80
5899,2021,9,3,18,4.28,208.00,543.15,421.00,0.80
5900,2021,9,3,19,4.22,208.00,544.23,421.00,0.80
5901,2021,9,3,20,4.16,208.00,545.16,421.00,0.80
5902,2021,9,3,21,4.12,208.00,545.95,421.00,0.80
5903,2021,9,3,22,4.09,208.00,546.60,421.00,0.80
5904,2021,9,3,23,4.06,208.00,547.15,421.00,0.80
5905,2021,9,4,0,4.04,208.00,547.61,421.00,0.80
5906,2021,9,4,1,4.03,208.00,548.01,421.00,0.80
5907,2021,9,4,2,4.02,208.00,548.33,421.00,0.80
5908,2021,9,4,3,4.01,208.00,548.61,421.00,0.80
5909,2021,9,4,4,4.00,208.00,548.86,421.00,0.80
5910,2021,9,4,5,3.99,208.00,549.08,421.00,0.80
5911,2021,9,4,6,3.99,208.00,549.26,421.00,0.80
5912,2021,9,4,7,3.98,208.00,549.43,421.00,0.80
5913,2021,9,4,8,3.98,208.00,549.60,421.00,0.80
5914,2021,9,4,9,3.98,208.00,549.72,421.00,0.80
5915,2021,9,4,10,3.98,208.00,549.86,421.00,0.80
5916,2021,9,4,11,3.98,208.00,550.01,421.00,0.80
5917,2021,9,4,12,3.98,208.00,550.01,421.00,0.80
5918,2021,9,4,13,3.98,208.00,550.01,421.00,0.80
5919,2021,9,4,14,3.98,208.00,550.01,421.00,0.80
5920,2021,9,4,15,3.98,208.00,550.01,421.00,0.80
5921,2021,9,4,16,3.98,208.00,550.01,421.00,0.80
5922,2021,9,4,17,3.99,208.00,550.01,421.00,0.80
5923,2021,9,4,18,3.99,208.00,550.01,421.00,0.80
5924,2021,9,4,19,3.99,208.00,550.01,421.00,0.80
5925,2021,9,4,20,3.99,208.00,550.01,421.00,0.80
5926,2021,9,4,21,3.99,208.00,550.01,421.00,0.80
5927,2021,9,4,22,4.00,208.00,550.01,421.00,0.80
5928,2021,9,4,23,4.00,208.00,550.01,421.00,0.80
5929,2021,9,5,0,4.00,208.00,550.01,421.00,0.80
5930,2021,9,5,1,4.00,208.00,550.01,421.00,0.80
5931,2021,9,5,2,4.00,208.00,550.01,421.00,0.80
5932,2021,9,5,3,4.00,208.00,550.01,421.00,0.80
5933,2021,9,5,4,4.01,208.00,550.01,421.00,0.80
5934,2021,9,5,5,4.01,208.00,550.01,421.00,0.80
5935,2021,9,5,6,4.01,208.00,550.01,421.00,0.80
5936,2021,9,5,7,4.02,208.00,550.01,421.00,0.80
5937,2021,9,5,8,4.02,208.00,550.01,421.00,0.80
5938,2021,9,5,9,4.02,208.00,550.01,421.00,0.80
5939,2021,9,5,10,4.02,208.00,550.01,421.00,0.80
5940,2021,9,5,11,4.02,208.00,550.01,421.00,0.80
5941,2021,9,5,12,4.03,208.00,554.43,421.00,0.80
5942,2021,9,5,13,4.03,208.00,554.43,421.00,0.80
5943,2021,9,5,14,4.03,208.00,554.43,421.00,0.80
5944,2021,9,5,15,4.03,208.00,554.43,421.00,0.80
5945,2021,9,5,16,4.03,208.00,554.43,421.00,0.80
5946,2021,9,5,17,4.03,208.00,554.43,421.00,0.80
5947,2021,9,5,18,4.03,208.00,554.43,421.00,0.80
5948,2021,9,5,19,4.03,208.00,554.43,421.00,0.80
5949,2021,9,5,20,4.03,208.00,554.43,421.00,0.80
5950,2021,9,5,21,4.03,208.00,554.43,421.00,0.80
5951,2021,9,5,22,4.03,208.00,554.43,421.00,0.80
5952,2021,9,5,23,4.03,208.00,554.43,421.00,0.80
5953,2021,9,6,0,4.04,208.00,554.43,421.00,0.80
5954,2021,9,6,1,4.04,208.00,554.43,421.00,0.80
5955,2021,9,6,2,4.04,208.00,554.43,421.00,0.80
5956,2021,9,6,3,4.04,208.00,554.43,421.00,0.80
5957,2021,9,6,4,4.04,208.00,554.43,421.00,0.80
5958,2021,9,6,5,4.04,208.00,554.43,421.00,0.80
5959,2021,9,6,6,4.04,208.00,554.43,421.00,0.80
5960,2021,9,6,7,4.04,208.00,554.43,421.00,0.80
5961,2021,9,6,8,4.04,208.00,554.43,421.00,0.80
5962,2021,9,6,9,4.04,208.00,554.43,421.00,0.80
5963,2021,9,6,10,4.04,208.00,554.43,421.00,0.80
5964,2021,9,6,11,4.04,208.00,554.43,421.00,0.80
5965,2021,9,6,12,4.05,208.00,554.43,421.00,0.80
5966,2021,9,6,13,4.05,208.00,554.43,421.00,0.80
5967,2021,9,6,14,4.05,208.00,554.43,421.00,0.80
5968,2021,9,6,15,4.05,208.00,554.43,421.00,0.80
5969,2021,9,6,16,4.05,208.00,554.43,421.00,0.80
5970,2021,9,6,17,4.05,208.00,554.43,421.00,0.80
5971,2021,9,6,18,4.05,208.00,554.43,421.00,0.80
5972,2021,9,6,19,4.05,208.00,554.43,421.00,0.80
5973,2021,9,6,20,4.05,208.00,554.43,421.00,0.80
5974,2021,9,6,21,4.05,208.00,554.43,421.00,0.80
5975,2021,9,6,22,4.05,208.00,554.43,421.00,0.80
5976,2021,9,6,23,4.05,208.00,554.43,421.00,0.80
5977,2021,9,7,0,4.06,208.00,554.43,421.00,0.80
5978,2021,9,7,1,4.06,208.00,554.43,421.00,0.80
5979,2021,9,7,2,4.06,208.00,554.43,421.00,0.80
5980,2021,9,7,3,4.06,208.00,554.43,421.00,0.80
5981,2021,9,7,4,4.06,208.00,554.43,421.00,0.80
5982,2021,9,7,5,4.06,208.00,554.43,421.00,0.80
5983,2021,9,7,6,4.06,208.00,554.43,421.00,0.80
5984,2021,9,7,7,4.06,208.00,554.43,421.00,0.80
5985,2021,9,7,8,4.06,208.00,554.43,421.00,0.80
5986,2021,9,7,9,4.06,208.00,554.43,421.00,0.80
5987,2021,9,7,10,4.06,208.00,554.43,421.00,0.80
5988,2021,9,7,11,4.06,208.00,554.43,421.00,0.80
5989,2021,9,7,12,4.07,208.00,554.43,421.00,0.80
5990,2021,9,7,13,4.07,208.00,554.43,421.00,0.80
5991,2021,9,7,14,4.07,208.00,554.43,421.00,0.80
5992,2021,9,7,15,4.07,208.00,554.43,421.00,0.80
5993,2021,9,7,16,4.07,208.00,554.43,421.00,0.80
5994,2021,9,7,17,4.07,208.00,554.43,421.00,0.80
5995,2021,9,7,18,4.07,208.00,554.43,421.00,0.80
5996,2021,9,7,19,4.07,208.00,554.43,421.00,0.80
5997,2021,9,7,20,4.07,208.00,554.43,421.00,0.80
5998,2021,9,7,21,4.07,208.00,554.43,421.00,0.80
5999,2021,9,7,22,4.07,208.00,554.43,421.00,0.80
6000,2021,9,7,23,4.07,208.00,554.43,421.00,0.80
6001,2021,9,8,0,4.09,208.00,554.43,421.00,0.80
6002,2021,9,8,1,4.09,208.00,554.43,421.00,0.80
6003,2021,9,8,2,4.09,208.00,554.43,421.00,0.80
6004,2021,9,8,3,4.09,208.00,554.43,421.00,0.80
6005,2021,9,8,4,4.09,208.00,554.43,421.00,0.80
6006,2021,9,8,5,4.09,208.00,554.43,421.00,0.80
6007,2021,9,8,6,4.09,208.00,554.43,421.00,0.80
6008,2021,9,8,7,4.09,208.00,554.43,421.00,0.80
6009,2021,9,8,8,4.09,208.00,554.43,421.00,0.80
6010,2021,9,8,9,4.09,208.00,554.43,421.00,0.80
6011,2021,9,8,10,4.09,208.00,554.43,421.00,0.80
6012,2021,9,8,11,4.09,208.00,554.43,421.00,0.80
6013,2021,9,8,12,4.11,208.00,554.43,421.00,0.80
6014,2021,9,8,13,4.11,208.00,554.43,421.00,0.80
6015,2021,9,8,14,4.11,208.00,554.43,421.00,0.80
6016,2021,9,8,15,4.11,208.00,554.43,421.00,0.80
6017,2021,9,8,16,4.11,208.00,554.43,421.00,0.80
6018,2021,9,8,17,4.11,208.00,554.43,421.00,0.80
6019,2021,9,8,18,4.11,208.00,554.43,421.00,0.80
6020,2021,9,8,19,4.11,208.00,554.43,421.00,0.80
6021,2021,9,8,20,4.12,208.00,554.43,421.00,0.80
6022,2021,9,8,21,4.12,208.00,554.43,421.00,0.80
6023,2021,9,8,22,4.12,208.00,554.43,421.00,0.80
6024,2021,9,8,23,4.12,208.00,554.43,421.00,0.80
6025,2021,9,9,0,4.12,208.00,554.43,421.00,0.80
6026,2021,9,9,1,4.12,208.00,554.43,421.00,0.80
6027,2021,9,9,2,4.12,208.00,554.43,421.00,0.80
6028,2021,9,9,3,4.12,208.00,554.43,421.00,0.80
6029,2021,9,9,4,4.12,208.00,554.43,421.00,0.80
6030,2021,9,9,5,4.13,208.00,554.43,421.00,0.80
6031,2021,9,9,6,4.13,208.00,554.43,421.00,0.80
6032,2021,9,9,7,4.13,208.00,554.43,421.00,0.80
6033,2021,9,9,8,4.13,208.00,554.43,421.00,0.80
6034,2021,9,9,9,4.13,208.00,554.43,421.00,0.80
6035,2021,9,9,10,4.13,208.00,554.43,421.00,0.80
6036,2021,9,9,11,4.13,208.00,554.43,421.00,0.80
6037,2021,9,9,12,4.13,208.00,554.43,421.00,0.80
6038,2021,9,9,13,4.13,208.00,554.43,421.00,0.80
6039,2021,9,9,14,4.13,208.00,554.43,421.00,0.80
6040,2021,9,9,15,4.13,208.00,554.43,421.00,0.80
6041,2021,9,9,16,4.13,208.00,554.43,421.00,0.80
6042,2021,9,9,17,4.13,208.00,554.43,421.00,0.80
6043,2021,9,9,18,4.13,208.00,554.43,421.00,0.80
6044,2021,9,9,19,4.13,208,579.54,600,0.8
6045,2021,9,9,20,4.13,208,560.00,600,0.8
6046,2021,9,9,21,4.13,208,558.44,600,0.8
6047,2021,9,9,22,4.15,208,558.46,600,0.8
6048,2021,9,9,23,4.17,208,558.28,600,0.8
6049,2021,9,10,0,4.20,208,558.11,600,0.8
6050,2021,9,10,1,4.21,208,557.82,600,0.8
6051,2021,9,10,2,4.23,208,557.65,600,0.8
6052,2021,9,10,3,4.24,208,557.49,600,0.8
6053,2021,9,10,4,4.24,208,557.44,600,0.8
6054,2021,9,10,5,4.25,208,557.36,600,0.8
6055,2021,9,10,6,4.26,208,557.35,600,0.8
6056,2021,9,10,7,4.26,208,557.33,600,0.8
6057,2021,9,10,8,4.27,208,557.34,600,0.8
6058,2021,9,10,9,4.27,208,557.37,600,0.8
6059,2021,9,10,10,4.27,208,557.41,600,0.8
6060,2021,9,10,11,4.27,208,557.45,600,0.8
6061,2021,9,10,12,4.28,208,557.50,600,0.8
6062,2021,9,10,13,4.28,208,557.56,600,0.8
6063,2021,9,10,14,4.28,208,557.63,600,0.8
6064,2021,9,10,15,4.28,208,557.69,600,0.8
6065,2021,9,10,16,4.28,208,557.76,600,0.8
6066,2021,9,10,17,4.28,208,557.83,600,0.8
6067,2021,9,10,18,4.28,208,557.90,600,0.8
6068,2021,9,10,19,4.28,208,557.90,600,0.8
6069,2021,9,10,20,4.28,208,557.90,600,0.8
6070,2021,9,10,21,4.28,208,557.90,600,0.8
6071,2021,9,10,22,4.28,208,557.90,600,0.8
6072,2021,9,10,23,4.28,208,557.90,600,0.8
6073,2021,9,11,0,4.28,208,557.90,600,0.8
6074,2021,9,11,1,4.28,208,557.90,600,0.8
6075,2021,9,11,2,4.29,208,557.90,600,0.8
6076,2021,9,11,3,4.29,208,557.90,600,0.8
6077,2021,9,11,4,4.29,208,557.90,600,0.8
6078,2021,9,11,5,4.29,208,557.90,600,0.8
6079,2021,9,11,6,4.29,208,557.90,600,0.8
6080,2021,9,11,7,4.30,208,557.90,600,0.8
6081,2021,9,11,8,4.30,208,557.90,600,0.8
6082,2021,9,11,9,4.30,208,557.90,600,0.8
6083,2021,9,11,10,4.30,208,557.90,600,0.8
6084,2021,9,11,11,4.30,208,557.90,600,0.8
6085,2021,9,11,12,4.30,208,557.90,600,0.8
6086,2021,9,11,13,4.30,208,557.90,600,0.8
6087,2021,9,11,14,4.30,208,557.90,600,0.8
6088,2021,9,11,15,4.30,208,557.90,600,0.8
6089,2021,9,11,16,4.30,208,557.90,600,0.8
6090,2021,9,11,17,4.30,208,557.90,600,0.8
6091,2021,9,11,18,4.30,208,557.90,600,0.8
6092,2021,9,11,19,4.31,208.00,1087.65,600.00,2.00
6093,2021,9,11,20,4.36,208.00,1082.34,600.00,2.00
6094,2021,9,11,21,4.48,208.00,1079.69,600.00,2.00
6095,2021,9,11,22,4.62,208.00,1076.18,600.00,2.00
6096,2021,9,11,23,4.73,208.00,1072.82,600.00,2.00
6097,2021,9,12,0,4.82,208.00,1069.73,600.00,2.00
6098,2021,9,12,1,4.88,208.00,1067.28,600.00,2.00
6099,2021,9,12,2,4.93,208.00,1065.25,600.00,2.00
6100,2021,9,12,3,4.98,208.00,1063.67,600.00,2.00
6101,2021,9,12,4,5.01,208.00,1063.03,600.00,2.00
6102,2021,9,12,5,5.03,208.00,1061.19,600.00,2.00
6103,2021,9,12,6,5.06,208.00,1060.52,600.00,2.00
6104,2021,9,12,7,5.09,208.00,1059.43,600.00,2.00
6105,2021,9,12,8,5.10,208.00,1059.01,600.00,2.00
6106,2021,9,12,9,5.11,208.00,1058.66,600.00,2.00
6107,2021,9,12,10,5.12,208.00,1058.38,600.00,2.00
6108,2021,9,12,11,5.13,208.00,1057.98,600.00,2.00
6109,2021,9,12,12,5.13,208.00,1057.95,600.00,2.00
6110,2021,9,12,13,5.14,208.00,1058.12,600.00,2.00
6111,2021,9,12,14,5.14,208.00,1057.65,600.00,2.00
6112,2021,9,12,15,5.14,208.00,1057.53,600.00,2.00
6113,2021,9,12,16,5.14,208.00,1057.53,600.00,2.00
6114,2021,9,12,17,5.14,208.00,1057.53,600.00,2.00
6115,2021,9,12,18,5.14,208.00,1057.53,600.00,2.00
6116,2021,9,12,19,5.14,208.00,1057.53,600.00,2.00
6117,2021,9,12,20,5.14,208.00,1057.53,600.00,2.00
6118,2021,9,12,21,5.14,208.00,1057.53,600.00,2.00
6119,2021,9,12,22,5.14,208.00,1057.53,600.00,2.00
6120,2021,9,12,23,5.14,208.00,1057.53,600.00,2.00
6121,2021,9,13,0,5.14,208.00,1057.53,600.00,2.00
6122,2021,9,13,1,5.14,208.00,1057.53,600.00,2.00
6123,2021,9,13,2,5.14,208.00,1057.53,600.00,2.00
6124,2021,9,13,3,5.14,208.00,1057.53,600.00,2.00
6125,2021,9,13,4,5.14,208.00,1057.53,600.00,2.00
6126,2021,9,13,5,5.14,208.00,1057.53,600.00,2.00
6127,2021,9,13,6,5.14,208.00,1057.53,600.00,2.00
6128,2021,9,13,7,5.14,208.00,1057.53,600.00,2.00
6129,2021,9,13,8,5.14,208.00,1057.53,600.00,2.00
6130,2021,9,13,9,5.14,208.00,1057.53,600.00,2.00
6131,2021,9,13,10,5.14,208.00,1057.53,600.00,2.00
6132,2021,9,13,11,5.14,208.00,1057.53,600.00,2.00
6133,2021,9,13,12,5.14,208.00,1057.53,600.00,2.00
6134,2021,9,13,13,5.14,208.00,1057.53,600.00,2.00
6135,2021,9,13,14,5.14,208.00,1057.53,600.00,2.00
6136,2021,9,13,15,5.14,208.00,1057.53,600.00,2.00
6137,2021,9,13,16,5.14,208.00,1057.53,600.00,2.00
6138,2021,9,13,17,5.14,208.00,1057.53,600.00,2.00
6139,2021,9,13,18,5.14,208.00,1057.53,600.00,2.00
6140,2021,9,13,19,5.17,208.00,978.28,421.00,2.00
6141,2021,9,13,20,5.18,208.00,1005.23,421.00,2.00
6142,2021,9,13,21,5.18,208.00,1009.11,421.00,2.00
6143,2021,9,13,22,5.14,208.00,1009.54,421.00,2.00
